date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:13:15	17122/17122	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Dec%202012%2009:56:25%20GMT	http://demo.broadleafcommerce.org/heatclinic/clearance?price=range%5B5.00000%3A10.00000%5D&sort=price+asc&page=1	D:/WebSites/HotClinic/demo.broadleafcommerce.org/heatclinic/clearance0baa.html	(from http://demo.broadleafcommerce.org/heatclinic/clearance;jsessionid=B44F635F1F625642A615B130B7E887D9)
15:13:15	18583/18583	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Dec%202012%2009:56:25%20GMT	http://demo.broadleafcommerce.org/heatclinic/clearance?price=range%5B10.00000%3A15.00000%5D&sort=price+asc&page=1	D:/WebSites/HotClinic/demo.broadleafcommerce.org/heatclinic/clearance3b8a.html	(from http://demo.broadleafcommerce.org/heatclinic/clearance;jsessionid=B44F635F1F625642A615B130B7E887D9)
15:13:15	24224/24224	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Dec%202012%2009:56:25%20GMT	http://demo.broadleafcommerce.org/heatclinic/clearance?sort=name+desc&page=1	D:/WebSites/HotClinic/demo.broadleafcommerce.org/heatclinic/clearancef178.html	(from http://demo.broadleafcommerce.org/heatclinic/clearance;jsessionid=B44F635F1F625642A615B130B7E887D9)
15:13:16	19353/19353	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Dec%202012%2009:56:26%20GMT	http://demo.broadleafcommerce.org/heatclinic/clearance?price=range%5B0.00000%3A5.00000%5D&sort=name+asc&page=1	D:/WebSites/HotClinic/demo.broadleafcommerce.org/heatclinic/clearanceda64.html	(from http://demo.broadleafcommerce.org/heatclinic/clearance;jsessionid=B44F635F1F625642A615B130B7E887D9)
15:13:16	17120/17120	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Dec%202012%2009:56:26%20GMT	http://demo.broadleafcommerce.org/heatclinic/clearance?price=range%5B5.00000%3A10.00000%5D&sort=name+asc&page=1	D:/WebSites/HotClinic/demo.broadleafcommerce.org/heatclinic/clearanced5df.html	(from http://demo.broadleafcommerce.org/heatclinic/clearance;jsessionid=B44F635F1F625642A615B130B7E887D9)
15:13:17	18581/18581	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Dec%202012%2009:56:27%20GMT	http://demo.broadleafcommerce.org/heatclinic/clearance?price=range%5B10.00000%3A15.00000%5D&sort=name+asc&page=1	D:/WebSites/HotClinic/demo.broadleafcommerce.org/heatclinic/clearancefa6c.html	(from http://demo.broadleafcommerce.org/heatclinic/clearance;jsessionid=B44F635F1F625642A615B130B7E887D9)
15:13:17	36869/36869	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Dec%202012%2009:56:27%20GMT	http://demo.broadleafcommerce.org/heatclinic/hot-sauces?sort=price+desc&page=2	D:/WebSites/HotClinic/demo.broadleafcommerce.org/heatclinic/hot-sauces8464.html	(from http://demo.broadleafcommerce.org/heatclinic/hot-sauces?sort=price+asc&page=1)
15:13:18	28653/28653	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Dec%202012%2009:56:28%20GMT	http://demo.broadleafcommerce.org/heatclinic/hot-sauces?mfg=Blair%27s&sort=price+desc&page=1	D:/WebSites/HotClinic/demo.broadleafcommerce.org/heatclinic/hot-saucesa646.html	(from http://demo.broadleafcommerce.org/heatclinic/hot-sauces?sort=price+asc&page=1)
15:13:18	28849/28849	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Dec%202012%2009:56:28%20GMT	http://demo.broadleafcommerce.org/heatclinic/hot-sauces?mfg=Brazos+Legends&sort=price+desc&page=1	D:/WebSites/HotClinic/demo.broadleafcommerce.org/heatclinic/hot-sauces40af.html	(from http://demo.broadleafcommerce.org/heatclinic/hot-sauces?sort=price+asc&page=1)
15:13:19	27286/27286	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Dec%202012%2009:56:29%20GMT	http://demo.broadleafcommerce.org/heatclinic/hot-sauces?mfg=D.+L.+Jardine%27s&sort=price+desc&page=1	D:/WebSites/HotClinic/demo.broadleafcommerce.org/heatclinic/hot-saucesc697.html	(from http://demo.broadleafcommerce.org/heatclinic/hot-sauces?sort=price+asc&page=1)
15:13:19	35799/35799	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Dec%202012%2009:56:29%20GMT	http://demo.broadleafcommerce.org/heatclinic/hot-sauces?mfg=Dave%27s+Gourmet&sort=price+desc&page=1	D:/WebSites/HotClinic/demo.broadleafcommerce.org/heatclinic/hot-sauces7ba5.html	(from http://demo.broadleafcommerce.org/heatclinic/hot-sauces?sort=price+asc&page=1)
15:13:20	28390/28390	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Dec%202012%2009:56:30%20GMT	http://demo.broadleafcommerce.org/heatclinic/hot-sauces?mfg=Figueroa+Brothers&sort=price+desc&page=1	D:/WebSites/HotClinic/demo.broadleafcommerce.org/heatclinic/hot-sauces8f3f.html	(from http://demo.broadleafcommerce.org/heatclinic/hot-sauces?sort=price+asc&page=1)
15:13:20	144938/144938	---M--	200	added ('OK')	image/jpeg	date:Tue,%2031%20Jul%202012%2018:44:26%20GMT	http://demo.broadleafcommerce.org/heatclinic/img/sauces/zoom/Hurtin-Jalepeno-Hot-Sauce-Bottle.jpg	D:/WebSites/HotClinic/demo.broadleafcommerce.org/heatclinic/img/sauces/zoom/Hurtin-Jalepeno-Hot-Sauce-Bottle.jpg	(from http://demo.broadleafcommerce.org/heatclinic/merchandise;jsessionid=B44F635F1F625642A615B130B7E887D9)
15:13:20	29265/29265	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Dec%202012%2009:56:30%20GMT	http://demo.broadleafcommerce.org/heatclinic/hot-sauces?mfg=Garden+Row&sort=price+desc&page=1	D:/WebSites/HotClinic/demo.broadleafcommerce.org/heatclinic/hot-sauces537d.html	(from http://demo.broadleafcommerce.org/heatclinic/hot-sauces?sort=price+asc&page=1)
15:13:21	26767/26767	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Dec%202012%2009:56:31%20GMT	http://demo.broadleafcommerce.org/heatclinic/hot-sauces?mfg=Salsa+Express&sort=price+desc&page=1	D:/WebSites/HotClinic/demo.broadleafcommerce.org/heatclinic/hot-sauces8097.html	(from http://demo.broadleafcommerce.org/heatclinic/hot-sauces?sort=price+asc&page=1)
15:13:21	30753/30753	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Dec%202012%2009:56:31%20GMT	http://demo.broadleafcommerce.org/heatclinic/hot-sauces?mfg=Spice+Exchange&sort=price+desc&page=1	D:/WebSites/HotClinic/demo.broadleafcommerce.org/heatclinic/hot-sauces6cb8.html	(from http://demo.broadleafcommerce.org/heatclinic/hot-sauces?sort=price+asc&page=1)
15:13:22	32687/32687	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Dec%202012%2009:56:31%20GMT	http://demo.broadleafcommerce.org/heatclinic/hot-sauces?heatRange=1&sort=price+desc&page=1	D:/WebSites/HotClinic/demo.broadleafcommerce.org/heatclinic/hot-sauces1491.html	(from http://demo.broadleafcommerce.org/heatclinic/hot-sauces?sort=price+asc&page=1)
15:13:22	34732/34732	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Dec%202012%2009:56:32%20GMT	http://demo.broadleafcommerce.org/heatclinic/hot-sauces?heatRange=2&sort=price+desc&page=1	D:/WebSites/HotClinic/demo.broadleafcommerce.org/heatclinic/hot-sauces55a5.html	(from http://demo.broadleafcommerce.org/heatclinic/hot-sauces?sort=price+asc&page=1)
15:13:22	29751/29751	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Dec%202012%2009:56:32%20GMT	http://demo.broadleafcommerce.org/heatclinic/hot-sauces?heatRange=3&sort=price+desc&page=1	D:/WebSites/HotClinic/demo.broadleafcommerce.org/heatclinic/hot-sauces5e8a.html	(from http://demo.broadleafcommerce.org/heatclinic/hot-sauces?sort=price+asc&page=1)
15:13:23	33394/33394	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Dec%202012%2009:56:33%20GMT	http://demo.broadleafcommerce.org/heatclinic/hot-sauces?heatRange=4&sort=price+desc&page=1	D:/WebSites/HotClinic/demo.broadleafcommerce.org/heatclinic/hot-saucesadb5.html	(from http://demo.broadleafcommerce.org/heatclinic/hot-sauces?sort=price+asc&page=1)
15:13:23	29999/29999	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Dec%202012%2009:56:33%20GMT	http://demo.broadleafcommerce.org/heatclinic/hot-sauces?heatRange=5&sort=price+desc&page=1	D:/WebSites/HotClinic/demo.broadleafcommerce.org/heatclinic/hot-sauces5279.html	(from http://demo.broadleafcommerce.org/heatclinic/hot-sauces?sort=price+asc&page=1)
15:13:24	35940/35940	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Dec%202012%2009:56:34%20GMT	http://demo.broadleafcommerce.org/heatclinic/hot-sauces?price=range%5B0.00000%3A5.00000%5D&sort=price+desc&page=1	D:/WebSites/HotClinic/demo.broadleafcommerce.org/heatclinic/hot-sauces98d3.html	(from http://demo.broadleafcommerce.org/heatclinic/hot-sauces?sort=price+asc&page=1)
15:13:32	41235/41235	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Dec%202012%2009:56:41%20GMT	http://demo.broadleafcommerce.org/heatclinic/hot-sauces?price=range%5B5.00000%3A10.00000%5D&sort=price+desc&page=1	D:/WebSites/HotClinic/demo.broadleafcommerce.org/heatclinic/hot-sauces97eb.html	(from http://demo.broadleafcommerce.org/heatclinic/hot-sauces?sort=price+asc&page=1)
15:13:32	34448/34448	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Dec%202012%2009:56:42%20GMT	http://demo.broadleafcommerce.org/heatclinic/hot-sauces?price=range%5B10.00000%3A15.00000%5D&sort=price+desc&page=1	D:/WebSites/HotClinic/demo.broadleafcommerce.org/heatclinic/hot-sauces3bf0.html	(from http://demo.broadleafcommerce.org/heatclinic/hot-sauces?sort=price+asc&page=1)
15:13:38	41722/41722	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Jul%202012%2016:50:02%20GMT	http://demo.broadleafcommerce.org/heatclinic/img/sauces/Scotch-Bonnet-Hot-Sauce-Close.jpg	D:/WebSites/HotClinic/demo.broadleafcommerce.org/heatclinic/img/sauces/Scotch-Bonnet-Hot-Sauce-Close.jpg	(from http://demo.broadleafcommerce.org/heatclinic/hot-sauces?sort=price+asc&page=1)
15:13:45	44673/44673	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Jul%202012%2016:50:02%20GMT	http://demo.broadleafcommerce.org/heatclinic/img/sauces/Insanity-Sauce-Close.jpg	D:/WebSites/HotClinic/demo.broadleafcommerce.org/heatclinic/img/sauces/Insanity-Sauce-Close.jpg	(from http://demo.broadleafcommerce.org/heatclinic/hot-sauces?sort=price+asc&page=1)
15:13:48	144134/144134	---M--	200	added ('OK')	image/jpeg	date:Tue,%2031%20Jul%202012%2018:44:26%20GMT	http://demo.broadleafcommerce.org/heatclinic/img/sauces/zoom/Scotch-Bonnet-Hot-Sauce-Bottle.jpg	D:/WebSites/HotClinic/demo.broadleafcommerce.org/heatclinic/img/sauces/zoom/Scotch-Bonnet-Hot-Sauce-Bottle.jpg	(from http://demo.broadleafcommerce.org/heatclinic/hot-sauces?sort=price+asc&page=1)
15:13:49	27478/27478	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Dec%202012%2009:56:59%20GMT	http://demo.broadleafcommerce.org/heatclinic/hot-sauces?mfg=Blair%27s&heatRange=1&sort=price+asc&page=1	D:/WebSites/HotClinic/demo.broadleafcommerce.org/heatclinic/hot-saucesf50c.html	(from http://demo.broadleafcommerce.org/heatclinic/hot-sauces?sort=price+asc&page=1)
15:13:50	27502/27502	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Dec%202012%2009:57:00%20GMT	http://demo.broadleafcommerce.org/heatclinic/hot-sauces?mfg=Blair%27s&heatRange=4&sort=price+asc&page=1	D:/WebSites/HotClinic/demo.broadleafcommerce.org/heatclinic/hot-saucesfb91.html	(from http://demo.broadleafcommerce.org/heatclinic/hot-sauces?sort=price+asc&page=1)
15:13:50	29758/29758	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Dec%202012%2009:57:00%20GMT	http://demo.broadleafcommerce.org/heatclinic/hot-sauces?mfg=Blair%27s&price=range%5B10.00000%3A15.00000%5D&sort=price+asc&page=1	D:/WebSites/HotClinic/demo.broadleafcommerce.org/heatclinic/hot-sauces40f5.html	(from http://demo.broadleafcommerce.org/heatclinic/hot-sauces?sort=price+asc&page=1)
15:13:51	29655/29655	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Dec%202012%2009:57:01%20GMT	http://demo.broadleafcommerce.org/heatclinic/hot-sauces?mfg=Brazos+Legends&heatRange=2&sort=price+asc&page=1	D:/WebSites/HotClinic/demo.broadleafcommerce.org/heatclinic/hot-sauces26e3.html	(from http://demo.broadleafcommerce.org/heatclinic/hot-sauces?sort=price+asc&page=1)
15:13:52	29908/29908	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Dec%202012%2009:57:02%20GMT	http://demo.broadleafcommerce.org/heatclinic/hot-sauces?mfg=Brazos+Legends&price=range%5B0.00000%3A5.00000%5D&sort=price+asc&page=1	D:/WebSites/HotClinic/demo.broadleafcommerce.org/heatclinic/hot-sauces9cec.html	(from http://demo.broadleafcommerce.org/heatclinic/hot-sauces?sort=price+asc&page=1)
15:13:52	28092/28092	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Dec%202012%2009:57:02%20GMT	http://demo.broadleafcommerce.org/heatclinic/hot-sauces?mfg=D.+L.+Jardine%27s&heatRange=4&sort=price+asc&page=1	D:/WebSites/HotClinic/demo.broadleafcommerce.org/heatclinic/hot-saucesc38e.html	(from http://demo.broadleafcommerce.org/heatclinic/hot-sauces?sort=price+asc&page=1)
15:13:53	28345/28345	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Dec%202012%2009:57:03%20GMT	http://demo.broadleafcommerce.org/heatclinic/hot-sauces?mfg=D.+L.+Jardine%27s&price=range%5B0.00000%3A5.00000%5D&sort=price+asc&page=1	D:/WebSites/HotClinic/demo.broadleafcommerce.org/heatclinic/hot-sauces7425.html	(from http://demo.broadleafcommerce.org/heatclinic/hot-sauces?sort=price+asc&page=1)
15:13:53	29158/29158	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Dec%202012%2009:57:03%20GMT	http://demo.broadleafcommerce.org/heatclinic/hot-sauces?mfg=Dave%27s+Gourmet&heatRange=1&sort=price+asc&page=1	D:/WebSites/HotClinic/demo.broadleafcommerce.org/heatclinic/hot-saucesaab8.html	(from http://demo.broadleafcommerce.org/heatclinic/hot-sauces?sort=price+asc&page=1)
15:13:54	46126/46126	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Jul%202012%2016:50:02%20GMT	http://demo.broadleafcommerce.org/heatclinic/img/sauces/Roasted-Red-Pepper-and-Chipotle-Hot-Sauce-Close.jpg	D:/WebSites/HotClinic/demo.broadleafcommerce.org/heatclinic/img/sauces/Roasted-Red-Pepper-and-Chipotle-Hot-Sauce-Close.jpg	(from http://demo.broadleafcommerce.org/heatclinic/hot-sauces?sort=price+asc&page=1)
15:13:54	27537/27537	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Dec%202012%2009:57:04%20GMT	http://demo.broadleafcommerce.org/heatclinic/hot-sauces?mfg=Dave%27s+Gourmet&heatRange=2&sort=price+asc&page=1	D:/WebSites/HotClinic/demo.broadleafcommerce.org/heatclinic/hot-sauces77ed.html	(from http://demo.broadleafcommerce.org/heatclinic/hot-sauces?sort=price+asc&page=1)
15:13:54	142680/142680	---M--	200	added ('OK')	image/jpeg	date:Tue,%2031%20Jul%202012%2018:44:26%20GMT	http://demo.broadleafcommerce.org/heatclinic/img/sauces/zoom/Insanity-Sauce-Bottle.jpg	D:/WebSites/HotClinic/demo.broadleafcommerce.org/heatclinic/img/sauces/zoom/Insanity-Sauce-Bottle.jpg	(from http://demo.broadleafcommerce.org/heatclinic/hot-sauces?sort=price+asc&page=1)
15:13:54	29100/29100	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Dec%202012%2009:57:04%20GMT	http://demo.broadleafcommerce.org/heatclinic/hot-sauces?mfg=Dave%27s+Gourmet&heatRange=3&sort=price+asc&page=1	D:/WebSites/HotClinic/demo.broadleafcommerce.org/heatclinic/hot-saucese1b8.html	(from http://demo.broadleafcommerce.org/heatclinic/hot-sauces?sort=price+asc&page=1)
15:13:55	27523/27523	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Dec%202012%2009:57:05%20GMT	http://demo.broadleafcommerce.org/heatclinic/hot-sauces?mfg=Dave%27s+Gourmet&heatRange=5&sort=price+asc&page=1	D:/WebSites/HotClinic/demo.broadleafcommerce.org/heatclinic/hot-saucesb795.html	(from http://demo.broadleafcommerce.org/heatclinic/hot-sauces?sort=price+asc&page=1)
15:13:55	36978/36978	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Dec%202012%2009:57:05%20GMT	http://demo.broadleafcommerce.org/heatclinic/hot-sauces?mfg=Dave%27s+Gourmet&price=range%5B5.00000%3A10.00000%5D&sort=price+asc&page=1	D:/WebSites/HotClinic/demo.broadleafcommerce.org/heatclinic/hot-sauces9857-2.html	(from http://demo.broadleafcommerce.org/heatclinic/hot-sauces?sort=price+asc&page=1)
15:13:56	29196/29196	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Dec%202012%2009:57:06%20GMT	http://demo.broadleafcommerce.org/heatclinic/hot-sauces?mfg=Figueroa+Brothers&heatRange=5&sort=price+asc&page=1	D:/WebSites/HotClinic/demo.broadleafcommerce.org/heatclinic/hot-sauces25bd.html	(from http://demo.broadleafcommerce.org/heatclinic/hot-sauces?sort=price+asc&page=1)
15:13:56	29455/29455	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Dec%202012%2009:57:06%20GMT	http://demo.broadleafcommerce.org/heatclinic/hot-sauces?mfg=Figueroa+Brothers&price=range%5B10.00000%3A15.00000%5D&sort=price+asc&page=1	D:/WebSites/HotClinic/demo.broadleafcommerce.org/heatclinic/hot-saucesbef8.html	(from http://demo.broadleafcommerce.org/heatclinic/hot-sauces?sort=price+asc&page=1)
15:13:57	27673/27673	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Dec%202012%2009:57:07%20GMT	http://demo.broadleafcommerce.org/heatclinic/hot-sauces?mfg=Garden+Row&heatRange=1&sort=price+asc&page=1	D:/WebSites/HotClinic/demo.broadleafcommerce.org/heatclinic/hot-sauces5e3c.html	(from http://demo.broadleafcommerce.org/heatclinic/hot-sauces?sort=price+asc&page=1)
15:13:57	27350/27350	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Dec%202012%2009:57:07%20GMT	http://demo.broadleafcommerce.org/heatclinic/hot-sauces?mfg=Garden+Row&heatRange=3&sort=price+asc&page=1	D:/WebSites/HotClinic/demo.broadleafcommerce.org/heatclinic/hot-sauces34a4.html	(from http://demo.broadleafcommerce.org/heatclinic/hot-sauces?sort=price+asc&page=1)
15:13:57	145342/145342	---M--	200	added ('OK')	image/jpeg	date:Tue,%2031%20Jul%202012%2018:44:26%20GMT	http://demo.broadleafcommerce.org/heatclinic/img/sauces/zoom/Roasted-Red-Pepper-and-Chipotle-Hot-Sauce-Bottle.jpg	D:/WebSites/HotClinic/demo.broadleafcommerce.org/heatclinic/img/sauces/zoom/Roasted-Red-Pepper-and-Chipotle-Hot-Sauce-Bottle.jpg	(from http://demo.broadleafcommerce.org/heatclinic/hot-sauces?sort=price+asc&page=1)
15:13:58	27926/27926	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Dec%202012%2009:57:08%20GMT	http://demo.broadleafcommerce.org/heatclinic/hot-sauces?mfg=Garden+Row&price=range%5B0.00000%3A5.00000%5D&sort=price+asc&page=1	D:/WebSites/HotClinic/demo.broadleafcommerce.org/heatclinic/hot-saucesbe45.html	(from http://demo.broadleafcommerce.org/heatclinic/hot-sauces?sort=price+asc&page=1)
15:13:58	27609/27609	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Dec%202012%2009:57:08%20GMT	http://demo.broadleafcommerce.org/heatclinic/hot-sauces?mfg=Garden+Row&price=range%5B10.00000%3A15.00000%5D&sort=price+asc&page=1	D:/WebSites/HotClinic/demo.broadleafcommerce.org/heatclinic/hot-sauces763f.html	(from http://demo.broadleafcommerce.org/heatclinic/hot-sauces?sort=price+asc&page=1)
15:13:59	27573/27573	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Dec%202012%2009:57:09%20GMT	http://demo.broadleafcommerce.org/heatclinic/hot-sauces?mfg=Salsa+Express&heatRange=2&sort=price+asc&page=1	D:/WebSites/HotClinic/demo.broadleafcommerce.org/heatclinic/hot-saucescc96.html	(from http://demo.broadleafcommerce.org/heatclinic/hot-sauces?sort=price+asc&page=1)
15:13:59	27826/27826	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Dec%202012%2009:57:09%20GMT	http://demo.broadleafcommerce.org/heatclinic/hot-sauces?mfg=Salsa+Express&price=range%5B0.00000%3A5.00000%5D&sort=price+asc&page=1	D:/WebSites/HotClinic/demo.broadleafcommerce.org/heatclinic/hot-sauces4420.html	(from http://demo.broadleafcommerce.org/heatclinic/hot-sauces?sort=price+asc&page=1)
15:14:00	27669/27669	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Dec%202012%2009:57:10%20GMT	http://demo.broadleafcommerce.org/heatclinic/hot-sauces?mfg=Spice+Exchange&heatRange=2&sort=price+asc&page=1	D:/WebSites/HotClinic/demo.broadleafcommerce.org/heatclinic/hot-saucesa253.html	(from http://demo.broadleafcommerce.org/heatclinic/hot-sauces?sort=price+asc&page=1)
15:14:00	29437/29437	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Dec%202012%2009:57:10%20GMT	http://demo.broadleafcommerce.org/heatclinic/hot-sauces?mfg=Spice+Exchange&heatRange=4&sort=price+asc&page=1	D:/WebSites/HotClinic/demo.broadleafcommerce.org/heatclinic/hot-sauces586f.html	(from http://demo.broadleafcommerce.org/heatclinic/hot-sauces?sort=price+asc&page=1)
15:14:00	31854/31854	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Dec%202012%2009:57:10%20GMT	http://demo.broadleafcommerce.org/heatclinic/hot-sauces?mfg=Spice+Exchange&price=range%5B5.00000%3A10.00000%5D&sort=price+asc&page=1	D:/WebSites/HotClinic/demo.broadleafcommerce.org/heatclinic/hot-saucescd83.html	(from http://demo.broadleafcommerce.org/heatclinic/hot-sauces?sort=price+asc&page=1)
15:14:01	26977/26977	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Dec%202012%2009:57:11%20GMT	http://demo.broadleafcommerce.org/heatclinic/hot-sauces?heatRange=1&price=range%5B0.00000%3A5.00000%5D&sort=price+asc&page=1	D:/WebSites/HotClinic/demo.broadleafcommerce.org/heatclinic/hot-saucese899.html	(from http://demo.broadleafcommerce.org/heatclinic/hot-sauces?sort=price+asc&page=1)
15:14:01	28449/28449	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Dec%202012%2009:57:11%20GMT	http://demo.broadleafcommerce.org/heatclinic/hot-sauces?heatRange=1&price=range%5B5.00000%3A10.00000%5D&sort=price+asc&page=1	D:/WebSites/HotClinic/demo.broadleafcommerce.org/heatclinic/hot-sauces0f88.html	(from http://demo.broadleafcommerce.org/heatclinic/hot-sauces?sort=price+asc&page=1)
15:14:02	26793/26793	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Dec%202012%2009:57:12%20GMT	http://demo.broadleafcommerce.org/heatclinic/hot-sauces?heatRange=1&price=range%5B10.00000%3A15.00000%5D&sort=price+asc&page=1	D:/WebSites/HotClinic/demo.broadleafcommerce.org/heatclinic/hot-sauces02d0.html	(from http://demo.broadleafcommerce.org/heatclinic/hot-sauces?sort=price+asc&page=1)
15:14:02	31067/31067	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Dec%202012%2009:57:12%20GMT	http://demo.broadleafcommerce.org/heatclinic/hot-sauces?heatRange=2&price=range%5B0.00000%3A5.00000%5D&sort=price+asc&page=1	D:/WebSites/HotClinic/demo.broadleafcommerce.org/heatclinic/hot-saucese2de.html	(from http://demo.broadleafcommerce.org/heatclinic/hot-sauces?sort=price+asc&page=1)
15:14:03	29036/29036	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Dec%202012%2009:57:13%20GMT	http://demo.broadleafcommerce.org/heatclinic/hot-sauces?heatRange=2&price=range%5B5.00000%3A10.00000%5D&sort=price+asc&page=1	D:/WebSites/HotClinic/demo.broadleafcommerce.org/heatclinic/hot-sauces691e.html	(from http://demo.broadleafcommerce.org/heatclinic/hot-sauces?sort=price+asc&page=1)
15:14:03	28391/28391	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Dec%202012%2009:57:13%20GMT	http://demo.broadleafcommerce.org/heatclinic/hot-sauces?heatRange=3&price=range%5B5.00000%3A10.00000%5D&sort=price+asc&page=1	D:/WebSites/HotClinic/demo.broadleafcommerce.org/heatclinic/hot-sauces3faf.html	(from http://demo.broadleafcommerce.org/heatclinic/hot-sauces?sort=price+asc&page=1)
15:14:03	26660/26660	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Dec%202012%2009:57:13%20GMT	http://demo.broadleafcommerce.org/heatclinic/hot-sauces?heatRange=3&price=range%5B10.00000%3A15.00000%5D&sort=price+asc&page=1	D:/WebSites/HotClinic/demo.broadleafcommerce.org/heatclinic/hot-sauces6240.html	(from http://demo.broadleafcommerce.org/heatclinic/hot-sauces?sort=price+asc&page=1)
15:14:04	27377/27377	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Dec%202012%2009:57:14%20GMT	http://demo.broadleafcommerce.org/heatclinic/hot-sauces?heatRange=4&price=range%5B0.00000%3A5.00000%5D&sort=price+asc&page=1	D:/WebSites/HotClinic/demo.broadleafcommerce.org/heatclinic/hot-saucesb83c.html	(from http://demo.broadleafcommerce.org/heatclinic/hot-sauces?sort=price+asc&page=1)
15:14:04	28732/28732	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Dec%202012%2009:57:14%20GMT	http://demo.broadleafcommerce.org/heatclinic/hot-sauces?heatRange=4&price=range%5B5.00000%3A10.00000%5D&sort=price+asc&page=1	D:/WebSites/HotClinic/demo.broadleafcommerce.org/heatclinic/hot-sauces53be.html	(from http://demo.broadleafcommerce.org/heatclinic/hot-sauces?sort=price+asc&page=1)
15:14:05	26817/26817	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Dec%202012%2009:57:15%20GMT	http://demo.broadleafcommerce.org/heatclinic/hot-sauces?heatRange=4&price=range%5B10.00000%3A15.00000%5D&sort=price+asc&page=1	D:/WebSites/HotClinic/demo.broadleafcommerce.org/heatclinic/hot-saucesacbe.html	(from http://demo.broadleafcommerce.org/heatclinic/hot-sauces?sort=price+asc&page=1)
15:14:05	26814/26814	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Dec%202012%2009:57:15%20GMT	http://demo.broadleafcommerce.org/heatclinic/hot-sauces?heatRange=5&price=range%5B5.00000%3A10.00000%5D&sort=price+asc&page=1	D:/WebSites/HotClinic/demo.broadleafcommerce.org/heatclinic/hot-sauces2c46.html	(from http://demo.broadleafcommerce.org/heatclinic/hot-sauces?sort=price+asc&page=1)
